run_id,seed,batch_size,lr,config_id,check,cumulative_optimizer_steps,effective_epochs,steps_per_epoch,train_loss,val_auprc,val_auroc,val_brier,val_ece,val_n,val_prevalence,check_runtime_s
cbb5634c16852216,1,512,0.001,77926ed46926273d,52,19032,52.0,366,0.11569782682373876,0.7486736402574558,0.7510683672690706,0.2648332195550213,0.23400457471587527,93610,0.5,4.77
cbb5634c16852216,1,512,0.001,77926ed46926273d,53,19398,53.0,366,0.11421278387796684,0.7510883448613528,0.7527504373842789,0.26408788600991967,0.232231261838808,93610,0.5,4.77
cbb5634c16852216,1,512,0.001,77926ed46926273d,54,19764,54.0,366,0.11200755122092253,0.7509490079918953,0.7530867170215438,0.26383098388876997,0.23301456250439798,93610,0.5,4.75
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,1,366,1.0,366,0.6710758995814402,0.6374021036560269,0.635204877655935,0.23621992593562063,0.028883582477914182,93610,0.5,4.94
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,2,732,2.0,366,0.6125310564953121,0.6818676499280072,0.6826736801222062,0.22818354353114648,0.04600287610795294,93610,0.5,4.78
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,3,1098,3.0,366,0.5452100610146757,0.7287235830761527,0.7240184524361707,0.21800047078606025,0.06182938350911064,93610,0.5,4.84
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,4,1464,4.0,366,0.49029594570235474,0.7287703880965274,0.7284667866682051,0.2225616107918992,0.09666738989486257,93610,0.5,4.52
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,5,1830,5.0,366,0.4479411220778533,0.7349937381019807,0.7389282916877981,0.2226803487149706,0.11374006743061181,93610,0.5,4.67
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,6,2196,6.0,366,0.41495660729095585,0.7378613573681965,0.7370697498586102,0.22755487684912998,0.1267836531739561,93610,0.5,4.57
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,7,2562,7.0,366,0.3904027174242207,0.7468976999064494,0.7427135288829738,0.2260271818439964,0.1289948461201858,93610,0.5,4.55
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,8,2928,8.0,366,0.3665566080417789,0.7544976494835004,0.7538259376212401,0.2217952393966248,0.12606942918382177,93610,0.5,4.76
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,9,3294,9.0,366,0.34979872055392447,0.7538981226116984,0.7501863679437609,0.2167126980255923,0.10766397087358626,93610,0.5,4.7
